Part Code,Part Name,Motor Type,Retail,TAX,Harga Jual,Kategori Moving,Jenis Part,Prioritas
08471N510000,FRONT LEFT REFLECTOR BRACKET,FORD 250,5710,628,6338,MEDIUM,OTHER,1
08481N510000,FRONT RIGHT REFLECTOR BRACKET,FORD 250,5710,628,6338,MEDIUM,OTHER,1
08510P540000,HEADLAMP MOUNTING BASE,SRV 250 AMT,11410,1255,12665,FAST,ELECTRICAL,1
08510P950001,HEADLIGHT BRACKET WELDING ASSEMBLY,SRK 800 RR,239560,26351,265911,MEDIUM,OTHER,1
08515P540000,LEFT BRACKET OF HEADLAMP,SRV 250 AMT,233860,25724,259584,FAST,ELECTRICAL,1
08525P540000,RIGHT HEADLAMP BRACKET,SRV 250 AMT,233860,25724,259584,FAST,ELECTRICAL,1
10004609001X,SCREW STUD,FORD 250,5710,628,6338,FAST,FASTENER,1
100046680000,SEALING RINGS,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
100053070001,O-RING 10×2,SRV 600 V,5710,628,6338,MEDIUM,OTHER,1
100083050000,O-RING,SRV 600 V,5710,628,6338,MEDIUM,OTHER,1
100084050000,WASHER 5,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
100096030000,WATER TEMPERATURE SENSOR,SRK 800 RR,142600,15686,158286,MEDIUM,ELECTRICAL,1
100136680000,PLUGS,SRK 800 RR,17120,1883,19003,FAST,OTHER,1
100155450000,OUTLET PIPE ASSY,FORD 250,11410,1255,12665,MEDIUM,OTHER,1
100156530000,PLUG M12×1.5,SRV 600 V,148300,16313,164613,FAST,OTHER,1
100156680000,WATER PIPE,SRK 800 RR,17120,1883,19003,MEDIUM,OTHER,1
100176680000,EXHAUST FITTING GROUP,SRK 800 RR,119780,13175,132955,SLOW,OTHER,1
100205040000,STOPPER,FORD 250,5710,628,6338,MEDIUM,OTHER,1
100236030000,CYLINDER HEAD BOLT ASSEMBLY,SRV 600 V,17120,1883,19003,FAST,ENGINE,1
100255150000,LOCATING PIN,SRV 600 V,5710,628,6338,MEDIUM,OTHER,1
100286030000,SET BUSHING,SRV 600 V,5710,628,6338,MEDIUM,SUSPENSION,1
100296680000,WATER INLET CONNECTION,SRK 800 RR,51340,5647,56987,MEDIUM,OTHER,1
100306680000,SEALING RINGS,SRK 800 RR,11410,1255,12665,FAST,FASTENER,1
100325150100,WATER JACKET SCREW M12×1×10,SRV 600 V,5710,628,6338,FAST,FASTENER,1
10901668MM01,CYLINDER HEAD COVER,SRK 800 RR,422080,46428,468508,SLOW,ENGINE,1
109026520000,GASKET ASSEMBLY,SRV 600 V,11410,1255,12665,FAST,FASTENER,1
109026590000,CYLINDER HEAD COVER O-RING,SRV 250 AMT,39930,4392,44322,SLOW,ENGINE,1
109026680000,CYLINDER HEAD COVER GASKET ASSEMBLY,SRK 800 RR,228150,25096,253246,FAST,ENGINE,1
109055450000,CYLINDER HEAD MACHINING COMPONENTS,FORD 250,1100830,121091,1221921,SLOW,ENGINE,1
10905659N901,MACHINED AS-CYLINDER HEAD,SRV 250 AMT,1574240,173166,1747406,SLOW,ENGINE,1
10905668BY01,CYLINDER HEAD MACHINING COMPONENTS,SRK 800 RR,4397600,483736,4881336,SLOW,ENGINE,1
10905690BG00,CYLINDER HEAD MACHINING COMPONENTS,SRV 600 V,3154180,346959,3501139,SLOW,ENGINE,1
109075450000,CYLINDER HEAD GASKET,FORD 250,62750,6902,69652,FAST,ENGINE,1
109076590000,CYLINDER HEAD GASKET,SRV 250 AMT,62750,6902,69652,FAST,ENGINE,1
109076680000,CYLINDER HEAD GASKET,SRK 800 RR,182520,20077,202597,FAST,ENGINE,1
109076900000,FRONT CYLINDER HEAD GASKET,SRV 600 V,96970,10666,107636,FAST,ENGINE,1
109106520000,CYLINDER HEAD BOLT,SRK 800 RR,17120,1883,19003,FAST,ENGINE,1
10910659N901,CYLINDER HEAD SIDE COVER,SRV 250 AMT,62750,6902,69652,SLOW,ENGINE,1
109115450000,CYLINDER HEAD COVER,FORD 250,96970,10666,107636,SLOW,ENGINE,1
109116590000,INTAKE ELBOW CLAMP,SRV 250 AMT,11410,1255,12665,FAST,ELECTRICAL,1
109125450000,CYLINDER HEAD COVER  GASKET,FORD 250,17120,1883,19003,FAST,ENGINE,1
109126590000,CYLINDER HEAD BOLT,SRV 250 AMT,17120,1883,19003,FAST,ENGINE,1
109135250000,"PLATE, PORT",FORD 250,5710,628,6338,MEDIUM,OTHER,1
109135450000,CHAIN WHEEL COVER,FORD 250,45630,5019,50649,FAST,BODY,1
10913690BG00,CYLINDER HEAD MACHINING COMPONENTS,SRV 600 V,45630,5019,50649,SLOW,ENGINE,1
109145450000,ORING,FORD 250,5710,628,6338,MEDIUM,OTHER,1
109146680000,LABYRINTH CLAMP,SRK 800 RR,11410,1255,12665,FAST,ELECTRICAL,1
109155450000,OIL AND GAS SEPARATOR ASSEMBLY,FORD 250,22820,2510,25330,FAST,OIL_FLUID,1
10915668MM01,SECONDARY RECHARGE VALVE COVER,SRK 800 RR,45630,5019,50649,MEDIUM,ENGINE,1
109166590000,INTAKE PIPE O-RING,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
109166680000,CYLINDER HEAD COVER CANNULA,SRK 800 RR,5710,628,6338,SLOW,ENGINE,1
109176460000,OIL PLUG,FORD 250,11410,1255,12665,FAST,OIL_FLUID,1
109185450000,GASKET,FORD 250,5710,628,6338,FAST,FASTENER,1
109195450000,CLAMP,FORD 250,5710,628,6338,FAST,ELECTRICAL,1
109196590000,CYLINDER HEAD SIDE COVER GASKET,SRV 250 AMT,5710,628,6338,FAST,ENGINE,1
109206520000,CYLINDER HEAD COVER BOLT,SRK 800 RR,11410,1255,12665,FAST,ENGINE,1
109216590020,CYLINDER HEAD OUTLET PIPE,SRV 250 AMT,28520,3137,31657,SLOW,ENGINE,1
10921690MM01,FRONT CYLINDER HEAD COVER,SRV 600 V,268080,29488,297568,SLOW,ENGINE,1
10921690MM02,REAR CYLINDER HEAD COVER,SRV 600 V,273780,30115,303895,SLOW,ENGINE,1
109226570000,O-RING SEAL,SRV 600 V,5710,628,6338,FAST,FASTENER,1
109226590000,O-RING OF CYLINDER HEAD OUTLET PIPE,SRV 250 AMT,5710,628,6338,SLOW,ENGINE,1
109226900000,FRONT CYLINDER HEAD COVER GASKET ASSEMBLY,SRV 600 V,142600,15686,158286,FAST,ENGINE,1
109226900010,FRONT CYLINDER HEAD COVER GASKET ASSEMBLY,SRV 600 V,142600,15686,158286,FAST,ENGINE,1
109236520000,SCREW STUD,SRK 800 RR,11410,1255,12665,FAST,FASTENER,1
109236590000,ROCKER SHAFT BAFFLE,SRV 250 AMT,5710,628,6338,SLOW,OTHER,1
109236890000,CYLINDER HEAD COVER BOLT GASKET,SRV 600 V,11410,1255,12665,FAST,FASTENER,1
109256520000,GASKET,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
109266460000,WASHER 10.3×13.5×0.7,FORD 250,5710,628,6338,FAST,FASTENER,1
109276460000,BOLT M10×8.2,FORD 250,17120,1883,19003,FAST,FASTENER,1
109286460010,THERMOSTAT  COVER,FORD 250,34230,3765,37995,MEDIUM,BODY,1
109286900000,HIGH PRESSURE PACK POSITIONING CLIP,SRV 600 V,11410,1255,12665,MEDIUM,FASTENER,1
109306680000,CLAMP COMPONENT,SRK 800 RR,11410,1255,12665,FAST,ELECTRICAL,1
10931659MM01,COVER AS-CYLINDER HEAD,SRV 250 AMT,239560,26351,265911,SLOW,ENGINE,1
109316900000,REAR CYLINDER HEAD GASKET,SRV 600 V,102670,11293,113963,FAST,ENGINE,1
109326900000,PIPE JOINT,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
109336900000,BOLT M6,SRV 600 V,11410,1255,12665,FAST,FASTENER,1
109406680000,CLAMP COMPONENT,SRK 800 RR,11410,1255,12665,FAST,ELECTRICAL,1
109506900000,CYLINDER HEAD COVER BOLT,SRV 600 V,11410,1255,12665,FAST,ENGINE,1
109516590000,CYLINDER HEAD COVER BOLT,SRV 250 AMT,5710,628,6338,FAST,ENGINE,1
109646460000,BOLT M5×16,FORD 250,5710,628,6338,FAST,FASTENER,1
110013540000,O-RING,SRV 600 V,5710,628,6338,MEDIUM,OTHER,1
110036030000,BACKFIRE STOPPER,SRK 800 RR,5710,628,6338,MEDIUM,OTHER,1
110043050030,DAMP,FORD 250,5710,628,6338,MEDIUM,OTHER,1
110043090015,CLAMP COMPONENT32-48,SRV 600 V,5710,628,6338,FAST,ELECTRICAL,1
110066030000,REED VALVE ASSEMBLY,SRK 800 RR,45630,5019,50649,MEDIUM,ENGINE,1
110103070000,VENTILATION CHAMBER COVER,FORD 250,17120,1883,19003,MEDIUM,BODY,1
119016590000,INTAKE MANIFOLD ASSEMBLY,SRV 250 AMT,62750,6902,69652,MEDIUM,OTHER,1
119043070020,REED VALVES,FORD 250,34230,3765,37995,MEDIUM,ENGINE,1
120013050000,VALVE SEAL,SRV 250 AMT,5710,628,6338,FAST,ENGINE,1
120013140000,PLUG,FORD 250,5710,628,6338,FAST,OTHER,1
120015090000,OIL SEAL SYS. VALVE,FORD 250,5710,628,6338,FAST,ENGINE,1
120086030000,"COTTER,VALUE",SRV 600 V,5710,628,6338,MEDIUM,OTHER,1
120093090000,WASHER 8,FORD 250,5710,628,6338,FAST,FASTENER,1
120111270H00,CAP NUT M6×14,FORD 250,5710,628,6338,FAST,FASTENER,1
120126030000,VALVE OIL SEAL,SRV 600 V,5710,628,6338,FAST,ENGINE,1
120156030000,BOLT M7×11,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
120176220000,VALVE SPRING,SRV 600 V,17120,1883,19003,MEDIUM,ENGINE,1
120506030000,TAPPET,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
120506030400,TAPPET 400,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
120506030402,TAPPET 402,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
120506030404,TAPPET 404,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
120506030406,TAPPET 406,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
120506030408,TAPPET 408,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
120506030410,TAPPET 410,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
120506030412,TAPPET 412,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
120506030414,TAPPET 414,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
120506030416,TAPPET 416,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
120506030418,TAPPET 418,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
120506030420,TAPPET 420,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
120506030422,TAPPET 422,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
120506030424,TAPPET 424,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
120506030426,TAPPET 426,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
120506030428,TAPPET 428,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
120506030430,TAPPET 430,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
129016590000,TIMING CHAIN,SRV 250 AMT,136890,15057,151947,FAST,DRIVE,1
129016600000,BOLT M6×11,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
129016680000,SPROCKET,SRK 800 RR,62750,6902,69652,FAST,DRIVE,1
129025440000,TIMING CHAIN,SRV 600 V,519050,57095,576145,FAST,DRIVE,1
129026460010,TIMING CHAIN,FORD 250,125490,13803,139293,FAST,DRIVE,1
129026680000,TIMING CHAIN,SRK 800 RR,450600,49566,500166,FAST,DRIVE,1
129035450000,"CHAIN WHEEL,CAMSHAFT",FORD 250,28520,3137,31657,FAST,ENGINE,1
129036590000,CAMSHAFT SPROCKET,SRV 250 AMT,62750,6902,69652,FAST,ENGINE,1
129036680000,"CHAIN WHEEL,CAMSHAFT",SRK 800 RR,79860,8784,88644,FAST,ENGINE,1
129046590000,CAMSHAFT SPROCKET PRESS PLATE,SRV 250 AMT,5710,628,6338,FAST,ENGINE,1
129055450000,APRON,FORD 250,5710,628,6338,MEDIUM,OTHER,1
129076680010,"CAMSHAFT,INTAKE",SRK 800 RR,667340,73407,740747,SLOW,ENGINE,1
129086680010,"CAMSHAFT,EXHAUST",SRK 800 RR,667340,73407,740747,SLOW,ENGINE,1
129095450000,CAMSHAFT ASSY,FORD 250,245270,26979,272249,SLOW,ENGINE,1
129096590000,FRONT CAMSHAFT ASSEMBLY,SRV 250 AMT,205340,22587,227927,SLOW,ENGINE,1
129096680010,"CAMSHAFT ASSY,INTAKE",SRK 800 RR,781420,85956,867376,SLOW,ENGINE,1
129106590000,REAR CAMSHAFT ASSEMBLY,SRV 250 AMT,205340,22587,227927,SLOW,ENGINE,1
129106680010,"CAMSHAFT ASSY,EXHAUST",SRK 800 RR,781420,85956,867376,SLOW,ENGINE,1
129116900020,"CAMSHAFT ASSY,EXHAUST",SRV 600 V,456300,50193,506493,SLOW,ENGINE,1
129116900030,"CAMSHAFT ASSY,EXHAUST",SRV 600 V,456300,50193,506493,SLOW,ENGINE,1
129126900020,"CAMSHAFT ASSY,INTAKE",SRV 600 V,456300,50193,506493,SLOW,ENGINE,1
129126900030,"CAMSHAFT ASSY,INTAKE",SRV 600 V,456300,50193,506493,SLOW,ENGINE,1
129166590000,ROCKER ARM SHAFT,SRV 250 AMT,22820,2510,25330,SLOW,OTHER,1
129175450000,"SHAFT,ROCKER ARM",FORD 250,62750,6902,69652,SLOW,OTHER,1
129185450000,"VALVE,INTAKE",FORD 250,39930,4392,44322,MEDIUM,ENGINE,1
129186590000,INLET VALVE,SRV 250 AMT,45630,5019,50649,MEDIUM,ENGINE,1
129186680000,"VALVE,INTAKE",SRK 800 RR,39930,4392,44322,MEDIUM,ENGINE,1
129186900000,"VALVE,INTAKE",SRV 600 V,39930,4392,44322,MEDIUM,ENGINE,1
129195450000,"VALVE,EXHAUST",FORD 250,62750,6902,69652,SLOW,ENGINE,1
129196590000,THE EXHAUST VALVE,SRV 250 AMT,62750,6902,69652,SLOW,ENGINE,1
129196680000,"VALVE,EXHAUST",SRK 800 RR,62750,6902,69652,SLOW,ENGINE,1
129196900000,"VALVE,EXHAUST",SRV 600 V,96970,10666,107636,SLOW,ENGINE,1
129205090000,VALVE SPRING PLATE,FORD 250,5710,628,6338,MEDIUM,ENGINE,1
129206590000,VALVE SPRING SEAT,SRV 250 AMT,11410,1255,12665,MEDIUM,ENGINE,1
129206680000,VALVE SPRING PLATE,SRK 800 RR,11410,1255,12665,MEDIUM,ENGINE,1
129215090001,VALVE SPRING SEAT,FORD 250,5710,628,6338,MEDIUM,ENGINE,1
129216220000,VALVE SPRING SEAT,SRV 600 V,5710,628,6338,MEDIUM,ENGINE,1
129216590000,VALVE SPRING LOWER SEAT,SRV 250 AMT,11410,1255,12665,MEDIUM,ENGINE,1
129216680000,VALVE SPRING SEAT,SRK 800 RR,5710,628,6338,MEDIUM,ENGINE,1
129225090000,COTTER?VALUE,FORD 250,5710,628,6338,MEDIUM,OTHER,1
129226590000,VALVE LOCK CLAMP,SRV 250 AMT,5710,628,6338,FAST,ENGINE,1
129226680000,"COTTER,VALUE",SRK 800 RR,5710,628,6338,MEDIUM,OTHER,1
129246680462,TAPPET4.62,SRK 800 RR,51340,5647,56987,MEDIUM,OTHER,1
129246680465,TAPPET4.65,SRK 800 RR,51340,5647,56987,MEDIUM,OTHER,1
129246680468,TAPPET4.68,SRK 800 RR,51340,5647,56987,MEDIUM,OTHER,1
129246680471,TAPPET4.71,SRK 800 RR,51340,5647,56987,MEDIUM,OTHER,1
129246680474,TAPPET4.74,SRK 800 RR,51340,5647,56987,MEDIUM,OTHER,1
129246680477,TAPPET4.77,SRK 800 RR,51340,5647,56987,MEDIUM,OTHER,1
129255450000,VALVE SPRING?INNER,FORD 250,11410,1255,12665,MEDIUM,ENGINE,1
129256590000,VALVE SPRINGS,SRV 250 AMT,17120,1883,19003,MEDIUM,ENGINE,1
129256680000,VALVE SPRING,SRK 800 RR,17120,1883,19003,MEDIUM,ENGINE,1
129265450000,VALVE SPRING?OUTER,FORD 250,17120,1883,19003,MEDIUM,ENGINE,1
129316610000,OIL SEAL SYS. VALVE,SRK 800 RR,5710,628,6338,FAST,ENGINE,1
129336220000,VALVE SPRING PLATE,SRV 600 V,5710,628,6338,MEDIUM,ENGINE,1
129345450010,"ARM,VALVE ROCKER,IN",FORD 250,142600,15686,158286,MEDIUM,ENGINE,1
129346590000,INTAKE ROCKER ARM ASSEMBLY,SRV 250 AMT,211040,23214,234254,MEDIUM,OTHER,1
129355450000,"ARM,VALVE ROCKER,EX",FORD 250,136890,15057,151947,MEDIUM,ENGINE,1
129356590000,EXHAUST ROCKER ARM ASSEMBLY,SRV 250 AMT,211040,23214,234254,SLOW,OTHER,1
130014050000,LOCATING PIN 10×16,FORD 250,5710,628,6338,MEDIUM,OTHER,1
130015090000,POSITIONING SLEEVE,SRV 600 V,5710,628,6338,MEDIUM,OTHER,1
130015250000,RUBBRT PLUG,SRV 600 V,5710,628,6338,FAST,OTHER,1
130016460000,"PIN,DOWEL",SRK 800 RR,5710,628,6338,MEDIUM,OTHER,1
130023090000,CYLINDER BLOCK LOCATING PIN ?11×?8.5×13,SRV 250 AMT,5710,628,6338,SLOW,ENGINE,1
130052140000,LOCATING PIN 8×14,SRV 600 V,5710,628,6338,MEDIUM,OTHER,1
139015450000,CYLINDER BLOCK ASSY,FORD 250,479120,52703,531823,SLOW,ENGINE,1
13901659N901,CYLINDER BLOCK AS-REAR,SRV 250 AMT,479120,52703,531823,SLOW,ENGINE,1
13901659N902,CYLINDER BLOCK AS-FRONT,SRV 250 AMT,479120,52703,531823,SLOW,ENGINE,1
139025450000,CYLINDER GASKET,FORD 250,11410,1255,12665,FAST,ENGINE,1
139026590000,CYLINDER GASKET,SRV 250 AMT,22820,2510,25330,FAST,ENGINE,1
140016590000,TENSION PLATE BOLTS,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
140026590000,TENSIONING PLATE BOLT WASHER,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
140035090010,GASKET,FORD 250,5710,628,6338,FAST,FASTENER,1
140036590000,TENSIONER GASKET,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
14003S040200,RADIATOR UPPER BUSHING,FORD 250,11410,1255,12665,MEDIUM,SUSPENSION,1
14004505011X,CHAIN GUIDE PLATE SCREWS M6×28.5,FORD 250,5710,628,6338,FAST,DRIVE,1
140046680000,BUSHING,SRK 800 RR,11410,1255,12665,MEDIUM,SUSPENSION,1
14005305001X,NAIL WALL,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
140065050000,O-RING,FORD 250,5710,628,6338,MEDIUM,OTHER,1
14007505001X,WASHERS,FORD 250,5710,628,6338,FAST,FASTENER,1
14008505011X,BOLT M10×1.25×25,FORD 250,5710,628,6338,FAST,FASTENER,1
140116060000,O-RING 18.5×2,SRV 600 V,5710,628,6338,MEDIUM,OTHER,1
140156570000,DOMINANT CHAIN SCREWS,SRV 600 V,5710,628,6338,FAST,DRIVE,1
140186030000,UPPER CHAIN PLATE ASSEMBLY,SRV 600 V,11410,1255,12665,FAST,DRIVE,1
149015450000,MAIN CHAIN-GUIDING PLATE ASSY,FORD 250,39930,4392,44322,FAST,DRIVE,1
149016680000,MAIN CHAIN-GUIDING PLATE ASSY,SRK 800 RR,85560,9411,94971,FAST,DRIVE,1
149016900000,DOMINANT CHAIN ASSEMBLY,SRV 600 V,79860,8784,88644,FAST,DRIVE,1
149025450000,VICE CHAIN-GUIDING PLATE,FORD 250,45630,5019,50649,FAST,DRIVE,1
149026520000,VICE CHAIN-GUIDING PLATE,SRK 800 RR,28520,3137,31657,FAST,DRIVE,1
149026590000,CHAIN GUIDE,SRV 250 AMT,51340,5647,56987,FAST,DRIVE,1
149026900000,SECONDARY CHAIN GUIDE,SRV 600 V,74150,8156,82306,FAST,DRIVE,1
149035040010,TENSIONER ASSY,FORD 250,45630,5019,50649,MEDIUM,OTHER,1
149036590000,CHAIN TENSIONING PLATE,SRV 250 AMT,51340,5647,56987,FAST,DRIVE,1
14903668BG01,TENSIONER ASSY,SRK 800 RR,159710,17568,177278,MEDIUM,OTHER,1
14903690BG01,TENSIONER ASSEMBLY,SRV 600 V,142600,15686,158286,MEDIUM,OTHER,1
14904659N901,CHAIN TENSIONER ASSEMBLY,SRV 250 AMT,57040,6274,63314,FAST,DRIVE,1
149046680000,TENSIONER GASKET,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
149056680000,UPPER GUIDE CHAIN,SRK 800 RR,28520,3137,31657,FAST,DRIVE,1
150013070000,WASHER,FORD 250,5710,628,6338,FAST,FASTENER,1
15001668BG00,CLOSED BOX MACHINING ASSY,SRK 800 RR,5390050,592905,5982955,MEDIUM,OTHER,1
150025050000,O-RING,FORD 250,5710,628,6338,MEDIUM,OTHER,1
150032140H00,OIL DRAIN SCREW PLUG,SRK 800 RR,5710,628,6338,FAST,OIL_FLUID,1
150035050000,OIL SEAL,FORD 250,11410,1255,12665,FAST,OIL_FLUID,1
150043050000,ANSATZBUCHSE,SRK 800 RR,5710,628,6338,MEDIUM,OTHER,1
150043090000,THE POSITIONING PIN ?13×?10.4×18,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
150045050000,HOSE,FORD 250,11410,1255,12665,MEDIUM,OTHER,1
150045090020,CLUTCH SUPPORT,FORD 250,136890,15057,151947,MEDIUM,ENGINE,1
15006305002X,"BOLT,OIL",FORD 250,5710,628,6338,FAST,OIL_FLUID,1
150074230000,LIP SEAL RING,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
150083070000,PIN 10×14,FORD 250,5710,628,6338,MEDIUM,OTHER,1
15008659BG00,OIL FILTER COVER,SRV 250 AMT,51340,5647,56987,FAST,ENGINE,1
150086600000,WASHER,SRV 600 V,5710,628,6338,FAST,FASTENER,1
150093090000,SEALING GASKET,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
150093160000,REAR SHOCK ABSORBER FIXING BUSH ASSEMBLY,SRV 250 AMT,11410,1255,12665,SLOW,SUSPENSION,1
150103070002,PLUG,SRV 600 V,5710,628,6338,FAST,OTHER,1
150103090000,FILTER ELEMENTS,SRV 250 AMT,5710,628,6338,FAST,ENGINE,1
150105050000,"SCREEN,OIL FILTER",FORD 250,5710,628,6338,FAST,ENGINE,1
150112070000,LOCATING PIN FROM ?9×?7×12,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
150115050000,FITTINGS,FORD 250,28520,3137,31657,MEDIUM,OTHER,1
150123090000,LOCATING BOLT,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
150135050010,WASHER,FORD 250,5710,628,6338,FAST,FASTENER,1
150145050000,OIL SEALS,FORD 250,17120,1883,19003,FAST,OIL_FLUID,1
150155050000,NEEDLE ROLLER BEARINGS,FORD 250,28520,3137,31657,FAST,DRIVE,1
150173070000,THRUST WASHER ?14,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
150175050000,COVER,FORD 250,11410,1255,12665,MEDIUM,BODY,1
150195050000,SPRING,FORD 250,5710,628,6338,MEDIUM,OTHER,1
150196030020,GEAR SENSOR,SRV 600 V,45630,5019,50649,MEDIUM,ELECTRICAL,1
150205040000,O RING 35×3.4,FORD 250,5710,628,6338,FAST,FASTENER,1
15021504001X,"BOLT,OIL",FORD 250,17120,1883,19003,FAST,OIL_FLUID,1
150226280000,CLAMP,SRV 250 AMT,5710,628,6338,FAST,ELECTRICAL,1
150283070000,O-RING,FORD 250,5710,628,6338,MEDIUM,OTHER,1
150316030110,BOLT,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
15902545001X,LEFT CRANKCASE ASSY,FORD 250,1494390,164382,1658772,SLOW,ENGINE,1
15902706N901,LEFT CRANKCASE ASSEMBLY,SRV 250 AMT,1089420,119836,1209256,SLOW,ENGINE,1
15903545001X,RIGHT CRANKCASE ASSY,FORD 250,724380,79681,804061,SLOW,ENGINE,1
15903706N901,RIGHT CRANKCASE ASSEMBLY,SRV 250 AMT,963940,106033,1069973,SLOW,ENGINE,1
159046590000,DRAIN BOLT,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
159046680000,LIMITING PLUG,SRK 800 RR,17120,1883,19003,FAST,OTHER,1
15904690BG00,CRANKCASE,SRV 600 V,5743680,631804,6375484,SLOW,ENGINE,1
159065450000,BOLT,FORD 250,11410,1255,12665,FAST,FASTENER,1
159066600000,OIL SEAL,SRK 800 RR,39930,4392,44322,FAST,OIL_FLUID,1
159066680000,BOLT,SRK 800 RR,17120,1883,19003,FAST,FASTENER,1
15906690BG01,OIL PAN,SRV 600 V,319410,35135,354545,FAST,OIL_FLUID,1
159076680000,OIL PRESSURE SOLEPLATE,SRK 800 RR,28520,3137,31657,FAST,OIL_FLUID,1
159076900000,OIL PAN GASKET,SRV 600 V,28520,3137,31657,FAST,OIL_FLUID,1
159085450000,OIL SEAL,FORD 250,34230,3765,37995,FAST,OIL_FLUID,1
159086900000,COVER PLATE,SRV 600 V,5710,628,6338,MEDIUM,BODY,1
159095450000,BUFFER LINER,FORD 250,28520,3137,31657,MEDIUM,OTHER,1
159096590000,VENTILATION PANEL,SRV 250 AMT,5710,628,6338,MEDIUM,BODY,1
159106900000,LABYRINTH COVER GASKET,SRV 600 V,22820,2510,25330,FAST,BODY,1
159116590000,O-RING,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
15911690BG01,LABYRINTH COVER,SRV 600 V,68450,7529,75979,MEDIUM,BODY,1
159126520000,BOLT M8×105,SRV 600 V,11410,1255,12665,FAST,FASTENER,1
159126590000,PIN,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
159126680000,THERMOSTAT,SRK 800 RR,22820,2510,25330,MEDIUM,COOLING,1
15912690BG01,INLET COVER,SRV 600 V,91260,10038,101298,MEDIUM,BODY,1
159136520000,BEARING(PINK),SRV 600 V,136890,15057,151947,FAST,SUSPENSION,1
159136520010,BEARING(YELLOW),SRV 600 V,148300,16313,164613,FAST,SUSPENSION,1
159136520020,BEARING(GREEN),SRV 600 V,148300,16313,164613,FAST,SUSPENSION,1
159136520030,MAIN BEARING BUSH(brown),SRK 800 RR,136890,15057,151947,FAST,SUSPENSION,1
159136520040,MAIN BEARING BUSH(black),SRK 800 RR,136890,15057,151947,FAST,SUSPENSION,1
159136590000,VENT,SRV 250 AMT,11410,1255,12665,MEDIUM,OTHER,1
159136900000,SEAL RING,SRV 600 V,11410,1255,12665,FAST,FASTENER,1
159146520000,GEAR SHIFTING SHAFT OIL SEALPRESSURE PLATE,SRK 800 RR,5710,628,6338,FAST,DRIVE,1
159146590000,PLUG,SRV 250 AMT,5710,628,6338,FAST,OTHER,1
159146900000,OIL PIPE,SRV 600 V,108380,11921,120301,FAST,OIL_FLUID,1
159156590000,GASKET OF VENTILATION PANEL,SRV 250 AMT,5710,628,6338,FAST,BODY,1
159156610000,OIL SEAL,SRV 600 V,39930,4392,44322,FAST,OIL_FLUID,1
15915668BY01,PIPE JOINT,SRK 800 RR,57040,6274,63314,MEDIUM,OTHER,1
159166680000,GASKET,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
159176610000,OIL SEAL,SRV 600 V,11410,1255,12665,FAST,OIL_FLUID,1
15918668BY01,THERMOSTAT COVER,SRK 800 RR,57040,6274,63314,MEDIUM,BODY,1
159196680000,PIPE 1,SRK 800 RR,11410,1255,12665,MEDIUM,OTHER,1
159206520000,VARIABLE SPEED JOYSTICK PRESSURE PLATE,SRK 800 RR,5710,628,6338,MEDIUM,OTHER,1
